real12,pred12,real3,pred3
67.55556,64.67202,68.125,63.650024
67.9,64.9418,66.5,64.28848
68.5,66.11283,67.57143,65.28772
65.5,66.85449,69.22222,66.07103
67.625,67.09555,69.75,66.60963
65.75,67.55512,67.85714,67.075066
67.22222,67.84236,67.55556,67.4603
67.44444,68.00608,66.22222,67.8531
67.75,67.97066,66.875,67.982185
67.75,67.98164,67.55556,68.0082
68.0,67.98526,67.9,67.89091
67.44444,67.73138,68.5,67.847824
67.875,67.341736,65.5,67.79837
67.5,67.09824,67.625,67.75192
68.75,67.58031,65.75,67.995865
68.333336,66.48675,67.22222,67.32953
67.333336,67.077484,67.44444,67.50363
68.0,65.9601,67.75,66.82199
67.5,67.002,67.75,67.199394
65.44444,66.93469,68.0,67.2328
67.625,67.34054,67.44444,67.36055
67.0,67.39784,67.875,67.481064
68.333336,67.45203,67.5,67.566986
68.5,67.3865,68.75,67.5327
66.0,67.44648,68.333336,67.60914
66.625,67.403786,67.333336,67.58418
67.333336,67.60784,68.0,67.782616
66.5,67.73102,67.5,67.902214
66.625,67.673294,65.44444,67.812454
67.888885,67.78894,67.625,67.86336
67.75,67.694786,67.0,67.7508
67.5,67.205215,68.333336,67.208916
64.28571,67.26542,68.5,67.30915
66.44444,67.09657,66.0,67.20228
67.375,67.26976,66.625,67.37948
65.875,67.52018,67.333336,67.61329
64.875,67.25194,66.5,67.29908
65.77778,67.16946,66.625,67.186165
68.625,66.9986,67.888885,67.126976
64.375,66.74702,67.75,66.932396
65.44444,66.5887,67.5,66.808014
65.375,66.69378,64.28571,66.92579
65.0,66.85975,66.44444,67.04269
65.55556,66.994965,67.375,67.132
63.5,66.44689,65.875,66.50118
65.28571,66.43984,64.875,66.5128
59.22222,66.485016,65.77778,66.69533
67.25,66.24007,68.625,66.39827
66.22222,66.03319,64.375,66.12409
64.875,65.856865,65.44444,66.02062
62.88889,66.29473,65.375,66.460236
65.125,65.913185,65.0,66.07555
66.375,65.92317,65.55556,65.999695
62.22222,65.62375,63.5,65.79021
64.833336,65.361626,65.28571,65.52788
65.22222,65.34287,59.22222,65.45268
65.44444,64.97816,67.25,65.09782
65.75,64.959656,66.22222,65.11754
66.888885,64.49011,64.875,64.54011
66.125,65.119675,62.88889,65.327896
64.5,65.22458,65.125,65.39473
66.125,65.12781,66.375,65.21294
63.625,64.645195,62.22222,64.643105
66.77778,64.8473,64.833336,64.869774
67.0,64.9088,65.22222,64.974495
65.0,64.537605,65.44444,64.52262
64.25,64.675545,65.75,64.661385
63.333332,64.811325,66.888885,64.8111
63.0,64.93006,66.125,64.96762
67.55556,65.06913,64.5,65.1056
66.25,65.467415,66.125,65.54597
64.25,65.51554,63.625,65.551796
65.77778,65.3233,66.77778,65.300285
66.71429,65.52391,67.0,65.52477
68.0,65.27489,65.0,65.22845
65.75,65.54385,64.25,65.53847
66.666664,65.766136,63.333332,65.79675
67.14286,65.709854,63.0,65.69116
63.625,65.53397,67.55556,65.481255
63.88889,65.22138,66.25,65.19364
66.875,64.76524,64.25,64.75839
66.55556,65.102615,65.77778,65.21597
64.75,65.45736,66.71429,65.49221
65.888885,65.22525,68.0,65.22317
66.888885,65.403854,65.75,65.43942
66.333336,65.54996,66.666664,65.588554
67.5,65.84441,67.14286,65.90549
66.44444,65.91841,63.625,65.90321
66.875,66.136986,63.88889,66.11908
66.125,66.387436,66.875,66.37053
64.44444,66.00745,66.55556,65.91728
67.5,65.75667,64.75,65.690315
65.0,66.10958,65.888885,66.11005
66.25,66.1823,66.888885,66.18088
65.888885,66.00108,66.333336,65.93016
65.5,66.12908,67.5,66.11441
67.888885,66.27192,66.44444,66.29717
67.125,66.2279,66.875,66.23189
68.22222,66.23424,66.125,66.256294
67.125,66.41914,64.44444,66.39831
66.75,66.489586,67.5,66.46452
68.125,66.4283,65.0,66.38713
67.77778,66.28325,66.25,66.18712
66.75,66.42364,65.888885,66.43925
67.44444,66.30724,65.5,66.24823
67.875,66.31673,67.888885,66.27142
66.111115,66.38084,67.125,66.33452
66.0,66.30972,68.22222,66.28037
67.0,66.42504,67.125,66.47186
68.0,66.622,66.75,66.61897
67.875,66.8009,68.125,66.79203
67.44444,67.015854,67.77778,66.939224
68.5,67.00685,66.75,66.93608
66.875,67.23663,67.44444,67.186485
66.666664,67.38667,67.875,67.33306
68.28571,67.369385,66.111115,67.293594
67.44444,67.481964,66.0,67.41651
66.22222,67.58967,67.0,67.53591
67.0,67.5296,68.0,67.444244
68.55556,67.43696,67.875,67.30799
68.375,67.32379,67.44444,67.25894
68.55556,67.42635,68.5,67.41671
68.77778,67.52453,66.875,67.504
69.25,67.60666,66.666664,67.583405
67.44444,67.76391,68.28571,67.74968
68.25,67.70354,67.44444,67.65113
69.333336,67.55751,66.22222,67.496544
69.25,67.683784,67.0,67.64797
68.0,67.70567,68.55556,67.64706
67.111115,67.53588,68.375,67.44035
69.125,67.4907,68.55556,67.4172
69.5,67.680756,68.77778,67.67323
69.875,67.922806,69.25,67.888916
67.75,68.02489,67.44444,67.97534
69.25,68.16858,68.25,68.12125
68.25,68.290344,69.333336,68.291046
67.77778,68.25023,69.25,68.19345
69.625,68.28501,68.0,68.248825
69.625,68.45159,67.111115,68.410805
68.888885,68.58484,69.125,68.5588
59.75,68.59155,69.5,68.53024
67.71429,68.45156,69.875,68.39005
67.875,68.52584,67.75,68.536026
69.375,68.69271,69.25,68.6867
69.125,68.873024,68.25,68.85877
69.25,68.75461,67.77778,68.72052
68.75,68.80701,69.625,68.798195
69.0,68.71153,69.625,68.69752
70.0,68.62452,68.888885,68.6194
69.125,68.75334,59.75,68.77041
69.5,68.84373,67.71429,68.832756
69.22222,68.86276,67.875,68.84469
69.375,68.53714,69.375,68.65255
69.125,68.54678,69.125,68.57577
69.875,68.34248,69.25,68.410645
69.22222,68.502205,68.75,68.575676
69.125,68.58046,69.0,68.619255
69.0,68.68544,70.0,68.704384
69.75,68.745705,69.125,68.754555
69.44444,68.78562,69.5,68.792274
67.666664,68.97698,69.22222,68.97353
69.0,68.929344,69.375,68.90714
69.0,68.966446,69.125,68.94479
68.75,68.943436,69.875,68.91738
67.875,69.035904,69.22222,69.02407
68.333336,69.03642,69.125,69.045815
67.75,69.1526,69.0,69.15865
68.375,69.101395,69.75,69.112465
68.44444,69.07712,69.44444,69.09671
68.0,69.01213,67.666664,69.042534
69.5,69.100586,69.0,69.132835
66.875,69.11287,69.0,69.140236
68.125,68.861496,68.75,68.88655
68.22222,68.83978,67.875,68.88489
68.875,68.8219,68.333336,68.876015
68.44444,68.782616,67.75,68.84255
68.333336,68.64253,68.375,68.67943
67.375,68.54237,68.44444,68.585266
67.125,68.38176,68.0,68.41841
68.25,68.354256,69.5,68.399414
68.888885,68.36071,66.875,68.398865
69.375,68.27433,68.125,68.31051
68.22222,68.50072,68.22222,68.511246
68.875,68.23596,68.875,68.21776
67.666664,68.24641,68.44444,68.2197
68.875,68.251076,68.333336,68.22445
67.25,68.32608,67.375,68.314766
69.5,68.37829,67.125,68.35633
69.111115,68.39055,68.25,68.368454
68.625,68.290344,68.888885,68.234474
67.625,68.127686,69.375,68.07588
68.55556,68.14074,68.22222,68.10318
67.0,68.21352,68.875,68.22612
68.0,68.39923,67.666664,68.41231
68.125,68.36832,68.875,68.35521
69.333336,68.47785,67.25,68.468414
69.25,68.39012,69.5,68.37377
69.0,68.41628,69.111115,68.41886
68.125,68.23852,68.625,68.22894
67.375,68.36174,67.625,68.39196
68.0,68.49931,68.55556,68.49818
65.5,68.5475,67.0,68.56606
68.125,68.45133,68.0,68.465996
68.625,68.44202,68.125,68.47352
66.888885,68.189674,69.333336,68.224976
65.666664,68.076805,69.25,68.14286
66.5,68.081,69.0,68.13687
68.333336,68.22472,68.125,68.28744
66.5,68.421234,67.375,68.46122
66.25,68.4937,68.0,68.51569
64.875,68.441925,65.5,68.46333
66.25,68.228165,68.125,68.24735
67.625,68.12042,68.625,68.159424
67.666664,67.63694,66.888885,67.71555
64.75,67.55824,65.666664,67.756294
67.0,67.85921,66.5,67.96735
66.75,67.671135,68.333336,67.84735
64.22222,67.19034,66.5,67.49324
66.875,66.89318,66.25,67.2637
66.875,66.93738,64.875,67.32124
65.625,66.70569,66.25,67.09345
60.0,66.44744,67.625,66.855316
65.55556,66.04463,67.666664,66.485275
64.888885,65.857155,64.75,66.394745
68.625,65.92198,67.0,66.4888
63.5,65.994995,66.75,66.65245
64.111115,65.4086,64.22222,66.099434
65.125,65.55094,66.875,66.08082
65.55556,65.82749,66.875,66.16113
60.0,65.20304,65.625,65.833435
65.125,65.43863,60.0,65.85309
64.625,65.64483,65.55556,65.950836
60.22222,65.46294,64.888885,65.859055
68.0,65.0445,68.625,65.68142
69.375,64.73647,63.5,65.331535
67.22222,64.47778,64.111115,65.32265
66.333336,64.78423,65.125,65.39854
63.5,64.47538,65.55556,65.18624
68.55556,63.832092,60.0,64.80109
64.375,63.83628,65.125,64.80734
63.22222,63.74015,64.625,64.615486
66.875,63.15236,60.22222,64.22753
66.75,62.9769,68.0,63.858788
68.875,63.151104,69.375,63.899193
63.375,62.323536,67.22222,63.24775
59.5,63.057743,66.333336,63.862133
64.22222,64.11151,63.5,64.66914
57.444443,64.7213,68.55556,65.09459
67.25,65.03714,64.375,65.350426
58.125,64.19931,63.22222,64.88939
68.5,64.74166,66.875,65.27385
67.25,64.75685,66.75,65.28206
69.625,64.172516,68.875,64.95728
62.75,64.45072,63.375,65.24377
64.0,64.90173,59.5,65.70259
57.625,65.363914,64.22222,66.0382
65.125,65.47419,57.444443,66.106995
63.88889,64.25928,67.25,65.12339
62.875,63.624237,58.125,64.52366
63.555557,62.459927,68.5,63.435913
66.6,62.83569,67.25,63.637856
65.125,62.41918,69.625,63.230564
60.0,62.95739,62.75,63.520477
66.75,64.0632,64.0,64.41098
62.375,65.37933,57.625,65.71435
65.111115,64.63219,65.125,64.79809
66.666664,64.29654,63.88889,64.26471
65.0,63.154396,62.875,62.904945
67.333336,64.07933,63.555557,64.09383
69.125,64.39294,66.6,64.28054
65.55556,64.486176,65.125,64.33218
65.375,64.80799,60.0,64.41774
61.875,64.96042,66.75,64.40955
67.25,65.25756,62.375,64.61856
67.375,65.06804,65.111115,64.314285
62.77778,65.235794,66.666664,64.43962
67.57143,65.05263,65.0,64.31794
66.25,65.55067,67.333336,64.68221
67.333336,65.72735,69.125,65.02853
66.5,65.7387,65.55556,65.2414
58.22222,66.184975,65.375,65.659485
66.375,66.79065,61.875,66.14926
66.75,67.05368,67.25,66.373405
65.55556,67.16157,67.375,66.427986
63.875,66.51959,62.77778,65.71864
64.44444,66.9137,67.57143,66.147736
66.0,67.21368,66.25,66.594376
66.0,66.90051,67.333336,66.346306
68.0,67.05576,66.5,66.58688
67.25,67.33971,58.22222,66.88212
68.22222,67.4439,66.375,67.10893
67.5,67.244095,66.75,67.08644
59.625,66.64174,65.55556,66.31092
67.0,66.34399,63.875,66.13032
67.333336,66.57518,64.44444,66.61774
65.875,66.291176,66.0,66.33864
65.55556,63.14953,66.0,64.91007
67.75,52.996666,68.0,61.90132
67.375,64.29706,67.25,65.42264
64.77778,64.6895,68.22222,65.60261
68.625,66.92651,67.5,66.73162
67.75,67.06128,59.625,66.98115
68.888885,67.4254,67.0,67.35515
67.875,67.290825,67.333336,67.37741
69.0,67.390724,65.875,66.99817
67.333336,66.939095,65.55556,66.8378
67.625,67.04109,67.75,67.15407
67.125,66.871475,67.375,66.74832
68.55556,66.026566,64.77778,66.31784
68.375,66.93869,68.625,66.936844
69.77778,67.24379,67.75,67.19281
67.375,66.576546,68.888885,66.66046
68.0,67.44865,67.875,67.29053
67.22222,67.622536,69.0,67.46589
66.85714,67.86235,67.333336,67.69409
67.375,67.72008,67.625,67.73648
67.5,68.00948,67.125,67.96649
66.22222,67.99163,68.55556,67.891205
68.0,67.80856,68.375,67.77688
66.875,67.67152,69.77778,67.636734
67.75,67.821175,67.375,67.843735
68.0,67.87639,68.0,67.9068
64.625,68.189995,67.22222,68.21133
66.44444,68.09754,66.85714,68.11946
66.375,68.0574,67.375,68.06247
66.77778,67.91443,67.5,67.90907
66.25,67.68076,66.22222,67.67537
66.875,67.508064,68.0,67.58688
66.625,67.31822,66.875,67.4719
64.125,66.98154,67.75,67.11663
64.333336,67.12615,68.0,67.29062
66.125,66.98794,64.625,67.15981
65.0,67.13471,66.44444,67.27266
65.625,67.22211,66.375,67.33114
65.666664,66.59259,66.77778,66.66649
66.125,66.60371,66.25,66.6444
64.875,66.40034,66.875,66.56924
66.888885,66.36787,66.625,66.557434
62.625,66.31893,64.125,66.48167
67.0,66.32592,64.333336,66.51199
67.125,66.24719,66.125,66.44465
65.55556,65.831375,65.0,65.92767
65.125,65.5521,65.625,65.617676
63.875,65.65121,65.666664,65.75474
64.14286,65.32093,66.125,65.472084
67.375,65.35453,64.875,65.46497
64.875,65.361084,66.888885,65.5087
66.111115,65.42747,62.625,65.5844
67.0,65.27657,67.0,65.3962
65.875,65.56638,67.125,65.68123
64.6,64.97772,65.55556,65.03885
66.0,65.27487,65.125,65.336296
65.75,65.699554,63.875,65.76567
67.5,65.70828,64.14286,65.71613
66.375,65.69029,67.375,65.662994
58.444443,65.45137,64.875,65.37894
64.625,65.19387,66.111115,65.19315
65.22222,65.52003,67.0,65.548004
64.375,65.433044,65.875,65.44269
63.77778,65.572464,64.6,65.582085
66.57143,65.81848,66.0,65.862885
65.5,65.74726,65.75,65.771034
67.125,65.708984,67.5,65.68791
67.0,65.770424,66.375,65.74866
67.125,65.66752,58.444443,65.65682
67.625,65.95268,64.625,65.97804
65.75,66.10355,65.22222,66.09663
67.0,66.06043,64.375,66.023834
65.22222,65.94129,63.77778,65.90114
67.0,65.72249,66.57143,65.68918
63.555557,65.50671,65.5,65.488785
62.375,65.176476,67.125,65.19408
66.25,65.39292,67.0,65.47221
67.666664,65.412415,67.125,65.44549
67.25,65.67517,67.625,65.75008
66.77778,66.02745,65.75,66.10438
66.25,66.06717,67.0,66.1067
68.111115,66.43597,65.22222,66.44639
67.125,66.41092,67.0,66.36248
67.22222,66.56984,63.555557,66.53385
65.22222,66.42021,62.375,66.33443
66.875,66.54469,66.25,66.50285
66.77778,66.13628,67.666664,66.04184
65.75,65.398735,67.25,65.154015
65.44444,65.90119,66.77778,65.94673
67.0,66.46135,66.25,66.55126
65.44444,66.51681,68.111115,66.60278
66.375,66.5833,67.125,66.603645
66.666664,66.5433,67.22222,66.537704
66.44444,66.70692,65.22222,66.69267
68.625,66.879524,66.875,66.82393
66.625,66.99394,66.77778,66.93113
67.666664,66.80619,65.75,66.71303
66.875,66.81956,65.44444,66.771454
66.0,66.89374,67.0,66.843124
66.333336,66.904106,65.44444,66.83376
66.625,66.73473,66.375,66.677826
67.25,66.73404,66.666664,66.71779
65.22222,66.52924,66.44444,66.49557
67.5,66.5771,68.625,66.55311
69.5,66.599205,66.625,66.59898
66.0,66.56012,67.666664,66.5375
69.375,66.74985,66.875,66.77383
68.888885,66.89175,66.0,66.82845
67.75,67.07633,66.333336,67.02584
68.75,67.04855,66.625,66.9814
67.875,66.918144,67.25,66.845215
68.111115,66.94679,65.22222,66.86979
67.875,66.94561,67.5,66.88851
67.625,66.99432,69.5,66.95444
68.55556,66.82794,66.0,66.7452
68.375,66.95095,69.375,66.94569
69.125,67.45851,68.888885,67.45309
69.0,67.434616,67.75,67.346344
68.0,67.63551,68.75,67.581116
68.55556,67.864746,67.875,67.82773
58.875,67.98172,68.111115,67.93483
68.625,68.07653,67.875,68.049904
68.44444,68.157814,67.625,68.08801
66.55556,68.29478,68.55556,68.24899
68.25,68.24142,68.375,68.19934
69.625,68.185684,69.125,68.14618
69.77778,68.32858,69.0,68.308975
69.5,68.35585,68.0,68.33818
69.111115,68.442314,68.55556,68.42182
69.625,68.55687,58.875,68.54841
69.5,68.49485,68.625,68.4549
61.77778,68.50223,68.44444,68.474434
69.0,68.07219,66.55556,68.12309
69.0,68.44927,68.25,68.45615
70.0,68.44866,69.625,68.454094
69.44444,68.17174,69.77778,68.17675
68.875,68.32633,69.5,68.303955
69.22222,68.403114,69.111115,68.448875
70.0,68.70563,69.625,68.70351
69.77778,68.79294,69.5,68.77334
68.875,68.858284,61.77778,68.82241
68.333336,68.99243,69.0,68.95943
68.0,69.089584,69.0,69.05158
68.888885,69.06028,70.0,69.024895
68.375,69.14202,69.44444,69.15105
68.44444,68.965576,68.875,68.9855
68.125,69.1796,69.22222,69.210495
68.75,69.169266,70.0,69.181854
68.666664,69.07376,69.77778,69.08278
68.5,69.078995,68.875,69.10249
69.333336,69.21513,68.333336,69.20868
68.375,69.27043,68.0,69.25219
69.333336,69.14818,68.888885,69.14166
68.625,68.96519,68.375,68.96947
66.75,68.713196,68.44444,68.74114
68.75,68.75208,68.125,68.80663
69.666664,68.6248,68.75,68.69768
68.5,68.54017,68.666664,68.622604
69.375,68.43182,68.5,68.48887
68.22222,68.43919,69.333336,68.50809
68.5,68.46275,68.375,68.52794
67.28571,68.43808,69.333336,68.489
69.0,68.5634,68.625,68.585045
67.77778,68.48767,66.75,68.50063
67.25,68.6282,68.75,68.6243
68.375,68.607704,69.666664,68.605705
68.625,68.36835,68.5,68.32578
68.125,68.37546,69.375,68.37837
66.25,68.59558,68.22222,68.61094
68.25,68.59884,68.5,68.62213
67.666664,68.74173,67.28571,68.74941
67.625,68.63125,69.0,68.63597
67.44444,68.652626,67.77778,68.65427
69.25,68.44999,67.25,68.43267
68.625,68.49179,68.375,68.488304
66.888885,68.354065,68.625,68.36476
68.75,68.185524,68.125,68.18324
68.333336,68.23221,66.25,68.22229
67.0,68.2959,68.25,68.319405
68.44444,68.28501,67.666664,68.30011
68.75,68.0001,67.625,67.954216
67.0,68.02375,67.44444,67.98533
68.44444,67.962616,69.25,67.94231
68.75,67.93656,68.625,67.90908
68.625,67.89558,66.888885,67.84689
68.22222,68.02632,68.75,68.053986
66.5,68.08784,68.333336,68.096855
68.0,67.958046,67.0,67.95081
67.77778,68.04179,68.44444,68.050705
69.375,68.047615,68.75,68.0474
67.625,67.90892,67.0,67.91865
68.0,67.95025,68.44444,67.97219
67.5,68.074554,68.75,68.10332
66.625,67.94304,68.625,67.9839
67.666664,68.00247,68.22222,68.047775
69.25,68.10932,66.5,68.13838
66.125,68.19348,68.0,68.242065
67.625,68.18415,67.77778,68.20668
66.875,67.90874,69.375,67.93605
69.625,67.89166,67.625,67.95683
66.25,67.84698,68.0,67.90848
65.888885,68.01011,67.5,68.08978
67.875,67.9983,66.625,68.0688
68.125,67.94688,67.666664,68.029465
66.125,67.85614,69.25,67.92742
62.444443,67.60236,66.125,67.7319
68.5,67.504166,67.625,67.666855
57.0,67.69831,66.875,67.79481
68.0,67.34738,69.625,67.520645
64.22222,67.29634,66.25,67.49941
68.375,67.2092,65.888885,67.44751
69.5,67.474815,67.875,67.688934
66.0,67.17758,68.125,67.45584
66.625,66.6558,66.125,67.07484
64.666664,66.81441,62.444443,67.164246
59.75,66.8181,68.5,67.1969
65.125,66.52813,57.0,66.957306
67.125,65.88862,68.0,66.808105
62.0,66.01927,64.22222,66.64762
64.55556,65.49804,68.375,66.27627
60.125,65.58659,69.5,66.14168
64.125,65.231895,66.0,66.01599
62.0,65.562004,66.625,66.11678
65.625,65.984215,64.666664,66.43738
62.875,66.03912,59.75,66.47968
64.888885,65.63985,65.125,66.222404
66.125,65.38678,67.125,65.9945
68.333336,64.3366,62.0,65.201744
65.25,64.310265,64.55556,65.019226
64.22222,64.83994,60.125,65.50486
63.555557,64.16409,64.125,64.9796
67.875,63.952873,62.0,64.91831
66.75,63.185,65.625,64.342094
64.44444,62.94921,62.875,64.12664
67.666664,62.301193,64.888885,63.54902
65.125,61.970905,66.125,63.086678
66.666664,61.957333,68.333336,63.005936
61.625,62.046177,65.25,62.976192
62.25,62.603878,64.22222,63.380096
68.125,63.36154,63.555557,63.97561
57.11111,63.80192,67.875,64.250534
68.5,63.82178,66.75,64.21686
64.55556,63.4469,64.44444,64.04253
56.5,63.81759,67.666664,64.37626
60.88889,64.29616,65.125,64.77619
60.125,64.127464,66.666664,64.67926
65.44444,64.54825,61.625,65.10994
50.875,64.56973,62.25,65.115166
60.142857,64.714134,68.125,65.33133
60.25,64.12819,57.11111,64.9114
62.444443,63.333794,68.5,64.303085
63.875,63.927498,64.55556,64.622734
58.857143,63.20845,56.5,63.94505
55.0,63.906124,60.88889,64.5219
62.11111,64.307724,60.125,65.00611
58.444443,63.10468,65.44444,63.567112
54.75,63.111984,50.875,63.32438
61.555557,62.470078,60.142857,62.7668
64.666664,62.606716,60.25,62.61078
65.55556,61.432568,62.444443,60.982864
64.0,61.888077,63.875,61.247833
60.77778,61.659176,58.857143,61.107983
61.0,62.545525,55.0,61.511967
66.111115,62.849422,62.11111,61.683167
66.44444,62.890427,58.444443,61.715908
60.555557,61.72416,54.75,60.51086
63.333332,62.47146,61.555557,61.07566
67.0,62.00381,64.666664,60.72854
66.25,61.507484,65.55556,60.275414
63.555557,62.12896,64.0,60.92074
69.0,63.30698,60.77778,61.538868
64.888885,64.24051,61.0,62.57017
65.875,64.96306,66.111115,63.46188
67.55556,64.73306,66.44444,63.20223
67.22222,64.53603,60.555557,63.035263
67.44444,65.308105,63.333332,63.52957
65.0,65.89715,67.0,64.3247
67.44444,65.554565,66.25,64.22976
66.6,65.58955,63.555557,64.44516
67.125,66.10042,69.0,65.1035
66.333336,66.24687,64.888885,65.58408
65.85714,66.32287,65.875,65.69263
68.111115,67.035385,67.55556,66.15048
68.22222,67.0462,67.22222,66.24217
68.0,67.1575,67.44444,66.455894
67.5,67.48857,65.0,66.90159
67.77778,67.36489,67.44444,67.04472
67.333336,67.54781,66.6,67.23239
68.22222,67.32996,67.125,67.00367
67.5,67.39318,66.333336,67.18611
67.666664,67.25126,65.85714,67.238235
67.875,67.1303,68.111115,67.19404
67.25,66.67022,68.22222,67.04953
66.666664,64.345245,68.0,65.97633
69.125,66.944565,67.5,67.05969
67.75,67.1498,67.77778,67.34648
68.55556,67.406204,67.333336,67.56056
69.0,67.26383,68.22222,67.57597
65.833336,67.25158,67.5,67.62172
68.0,67.18856,67.666664,67.58937
67.55556,67.41271,67.875,67.72812
67.25,67.372574,67.25,67.69783
67.888885,67.45659,66.666664,67.73172
67.625,67.52544,69.125,67.78484
68.888885,67.193886,67.75,67.62351
66.77778,66.47481,68.55556,67.210625
66.666664,67.64651,69.0,67.71023
66.333336,67.58359,65.833336,67.67316
67.666664,67.83163,68.0,67.85719
65.22222,68.01839,67.55556,68.08351
67.111115,67.829,67.25,67.76399
65.57143,67.87893,67.888885,67.84382
67.55556,67.75107,67.625,67.74487
64.875,67.575455,68.888885,67.628334
67.44444,67.55985,66.77778,67.62915
63.42857,67.438736,66.666664,67.56752
67.125,67.68636,66.333336,67.77573
66.333336,67.45303,67.666664,67.53993
64.77778,67.26184,65.22222,67.30706
66.0,67.0281,67.111115,67.094604
